CO_ENTIDADE;NO_ENTIDADE;NO_MUNICIPIO;SG_UF;ANO;QT_MAT_BAS_BRANCA;QT_MAT_BAS_PRETA;QT_MAT_BAS_PARDA;QT_MAT_BAS_AMARELA;QT_MAT_BAS_INDIGENA;QT_MAT_BAS_TOTAL;QT_MAT_BAS_FEM;QT_MAT_BAS_MASC;QT_MAT_BAS_ND
29025869;ESCOLA MUNICIPAL OSORIO TELES DE MENEZES;Juazeiro;BA;2011;4;0;78;0;0;82;42;45;5
29025885;ESCOLINHA DISNEYLANDIA;Juazeiro;BA;2011;19;10;56;0;0;85;40;46;1
29025907;COLEGIO MUNICIPAL BOM JESUS;Juazeiro;BA;2011;18;6;139;0;0;163;190;236;263
29025923;ESCOLA MUNICIPAL LINDAURA MARIA DE JESUS;Juazeiro;BA;2011;6;1;19;0;0;26;9;19;2
29025931;ESCOLA MUNICIPAL SAO SEBASTIAO;Juazeiro;BA;2011;0;1;28;1;0;30;17;20;7
29025958;ESCOLA MUNICIPAL NOSSA SENHORA RAINHA DOS ANJOS;Juazeiro;BA;2011;2;0;17;1;0;20;10;15;5
29025974;ESCOLA MUNICIPAL CORACAO DE JESUS;Juazeiro;BA;2011;2;0;44;0;0;46;66;54;74
29025982;ESCOLA MUNICIPAL SAO FRANCISCO DE ASSIS;Juazeiro;BA;2011;17;2;161;17;0;197;130;162;95
29026024;ESCOLA MUNICIPAL DOUTOR EDSON RIBEIRO;Juazeiro;BA;2011;14;4;85;0;0;103;62;78;37
29026083;ESCOLA MUL MONSENHOR NESTOR DIAS LIMA;Juazeiro;BA;2011;0;0;0;0;0;0;0;0;0
29026105;ESCOLA MUNICIPAL NOSSA SENHORA DAS GROTAS;Juazeiro;BA;2011;10;17;18;0;0;45;22;32;9
29026113;ESCOLA MUNICIPAL ELISEU SANTOS;Juazeiro;BA;2011;2;4;154;1;0;161;255;263;357
29026130;ESCOLA MUNICIPAL 25 DE JULHO;Juazeiro;BA;2011;40;28;162;13;1;244;164;166;86
29026148;ESCOLA MUNICIPAL AMERICO TANURI;Juazeiro;BA;2011;10;1;59;1;0;71;45;40;14
29026156;ESCOLA MUNICIPAL BOM JESUS;Juazeiro;BA;2011;21;0;16;0;0;37;20;18;1
29026164;ESCOLA MUNICIPAL CORACAO DE JESUS;Juazeiro;BA;2011;10;6;64;1;0;81;53;47;19
29026199;ESCOLA MUNICIPAL EURIDICE RIBEIRO VIANA;Juazeiro;BA;2011;26;8;52;0;0;86;46;56;16
29026202;ESCOLA MUNICIPAL FAMILIA UNIDA;Juazeiro;BA;2011;1;0;44;0;0;45;23;24;2
29026229;ESCOLA MUNICIPAL MENINO DEUS;Juazeiro;BA;2011;0;0;0;0;0;0;0;0;0
29026253;ESCOLA MUNICIPAL PEDRO ALCANTARA;Juazeiro;BA;2011;0;0;0;0;0;0;0;0;0
29026261;ESCOLA MUNICIPAL PROFESSORA JOANA RAMOS;Juazeiro;BA;2011;0;0;0;0;0;0;0;0;0
29026288;ESCOLA MUNICIPAL SANTA INES;Juazeiro;BA;2011;21;13;467;0;1;502;455;443;396
29026296;ESCOLA MUNICIPAL MANOEL LUIZ;Juazeiro;BA;2011;12;3;45;1;0;61;45;37;21
29026300;ESCOLA MUNICIPAL SANTA TEREZINHA;Juazeiro;BA;2011;0;0;61;0;0;61;35;49;23
29026350;ESCOLA MUNICIPAL SAO FRANCISCO DE ASSIS;Juazeiro;BA;2011;3;8;5;0;0;16;7;15;6
29026377;ESCOLA MUNICIPAL SAO JOSE;Juazeiro;BA;2011;0;2;22;0;1;25;24;28;27
29026415;GRUPO ESCOLAR ALFREDO VIANA;Juazeiro;BA;2011;0;0;0;0;0;0;0;0;0
29026423;ESCOLA MUNICIPAL BOLIVAR SANTANA;Juazeiro;BA;2011;40;3;118;0;1;162;136;183;157
29026431;ESCOLA MUNICIPAL DE PONTAL;Juazeiro;BA;2011;2;1;58;0;0;61;78;99;116
29026440;ESCOLA MUNICIPAL MANOEL GOMES MARTINS;Juazeiro;BA;2011;1;0;48;0;2;51;26;40;15
29026466;GRUPO ESCOLAR TANQUE NOVO;Juazeiro;BA;2011;0;0;0;0;0;0;0;0;0
29026482;ESCOLA MUNICIPAL ANTONIO FRANCISCO DE OLIVEIRA;Juazeiro;BA;2011;4;10;195;1;0;210;156;194;140
29026520;ESCOLA MUNICIPAL VEREADOR AMADEUS DAMASIO;Juazeiro;BA;2011;3;36;115;4;0;158;104;117;63
29026547;ESCOLA MUNICIPAL MARIA VIANA TANURI;Juazeiro;BA;2011;0;0;0;0;0;0;0;0;0
29026555;ESC PRES CASTELO BRANCO;Juazeiro;BA;2011;0;0;0;0;0;0;0;0;0
29026580;ESCOLA MUNICIPAL DE 1º GRAU DO JUNCO;Juazeiro;BA;2011;0;0;0;0;0;0;0;0;0
29026601;ESCOLA MUNICIPAL AMERICO TANURI;Juazeiro;BA;2011;2;0;12;0;0;14;34;41;61
29026628;ESCOLA MUNICIPAL HERBET MOUZE RODRIGUES;Juazeiro;BA;2011;0;1;42;0;0;43;22;22;1
29026636;ESCOLA MUNICIPAL JOSE DE AMORIM;Juazeiro;BA;2011;8;7;291;1;0;307;227;267;187
29026644;ESCOLA MUNICIPAL LUCIA CARMEM SOBREIRA;Juazeiro;BA;2011;8;2;40;0;0;50;24;36;10
29026652;ESCOLA MUNICIPAL MARIA DO CARMO SA NOGUEIRA;Juazeiro;BA;2011;3;3;14;0;0;20;13;13;6
29026660;ESCOLA MUNICIPAL MARIA MONTEIRO BACELAR;Juazeiro;BA;2011;18;7;114;0;0;139;78;83;22
29026679;ESCOLA MUNICIPAL MIGUEL ANGELO DE SOUZA;Juazeiro;BA;2011;5;6;110;0;0;121;60;79;18
29026687;ESCOLA MUL PAGANINI NOBRE MOTA;Juazeiro;BA;2011;0;0;0;0;0;0;0;0;0
29026695;ESCOLA MUNICIPAL PROFESSORA BERNADETE BRAGA;Juazeiro;BA;2011;1;10;26;0;0;37;20;22;5
29026709;ESCOLA MUNICIPAL PROFESSORA EDUALDINA DAMASIO;Juazeiro;BA;2011;5;11;133;1;1;151;172;184;205
29026717;ESCOLA MUL STA IZABEL;Juazeiro;BA;2011;0;0;0;0;0;0;0;0;0
29026725;ESCOLA MUNICIPAL PROFESSORA OSCARLINA TANURI;Juazeiro;BA;2011;1;1;28;0;0;30;41;40;51
29026741;ESCOLA MUNICIPAL JOAO DIAS FERREIRA;Juazeiro;BA;2011;0;1;77;0;0;78;44;44;10
29026776;ESCOLA MUNICIPAL PROFESSORA MARIA AMELIA DE SOUZA OLIVEIRA;Juazeiro;BA;2011;0;1;77;0;0;78;40;49;11
29026784;ESCOLA RAIMUNDO MEDRADO DA SILVA;Juazeiro;BA;2011;0;0;0;0;0;0;0;0;0
29026792;ESCOLA MUNICIPAL PASSAGEM DO SARGENTO;Juazeiro;BA;2011;7;1;33;0;0;41;18;32;9
29026873;ESCOLA MUNICIPAL PROFESSORA ANTONILA DA FRANCA CARDOSO;Juazeiro;BA;2011;7;0;180;1;0;188;91;102;5
29026890;COLEGIO MUNICIPAL DEPUTADO RAIMUNDO DA CUNHA LEITE;Juazeiro;BA;2011;31;13;182;0;0;226;119;133;26
29026911;ESCOLA MUNICIPAL DURVAL BARBOSA DA CUNHA;Juazeiro;BA;2011;29;8;69;0;0;106;56;57;7
29026989;ESCOLA MUNICIPAL PROFESSORA ATANILHA LUZ ARAUJO;Juazeiro;BA;2011;22;18;238;1;0;279;174;150;45
29027055;COLEGIO MUNICIPAL RAIMUNDO CLEMENTINO DE SOUZA;Juazeiro;BA;2011;14;3;29;1;0;47;65;95;113
29027098;ESCOLA MUNICIPAL SAO FRANCISCO DE ASSIS;Juazeiro;BA;2011;15;2;31;0;0;48;22;41;15
29341256;ESCOLA MUNICIPAL ANALIA BARBOSA DE SOUZA;Juazeiro;BA;2011;66;21;350;1;1;439;445;540;546
29341590;CENTRO EDUCACIONAL JORGE AMADO;Juazeiro;BA;2011;0;0;0;0;0;0;0;0;0
29341710;ESCOLA MUNICIPAL DE 1º GRAU MANOEL NUNES AMORIM;Juazeiro;BA;2011;7;9;63;2;0;81;52;63;34
29341744;ESCOLA MUNICIPAL ELEOTERIO SOARES FONSECA;Juazeiro;BA;2011;19;3;57;0;0;79;57;68;46
29341779;ESCOLA RURAL DE MASSAROCA;Juazeiro;BA;2011;65;2;125;0;2;194;107;101;14
29341809;COLEGIO MUNICIPAL PROFESSORA IRACY NUNES DA SILVA;Juazeiro;BA;2011;68;8;234;2;0;312;324;362;374
29362237;ESCOLINHA PATOTA;Juazeiro;BA;2011;3;0;4;0;0;7;37;19;49
29362334;ESC ROSA DOS VENTOS;Juazeiro;BA;2011;6;1;28;1;0;36;24;17;5
29362415;ESCOLA MUNICIPAL CAIC MISAEL AGUILAR;Juazeiro;BA;2011;28;11;722;0;0;761;399;460;98
29362504;ESCOLA MUNICIPAL PROFESSORA MARIA JOSE LIMA DA ROCHA;Juazeiro;BA;2011;19;13;524;2;0;558;326;363;131
29378893;ESCOLA MUNICIPAL DOM JOSE RODRIGUES;Juazeiro;BA;2011;11;1;51;1;0;64;98;129;163
29378907;ESCOLA FUNDAMENTAL CRISTAL DO SOL;Juazeiro;BA;2011;43;4;37;0;1;85;82;85;82
29378923;INTITUTO EDUCACIONAL NOVA VISAO;Juazeiro;BA;2011;10;0;36;1;0;47;50;52;55
29390648;ESCOLA ADVENTISTA DE JUAZEIRO;Juazeiro;BA;2011;251;35;273;1;1;561;418;416;273
29390656;ESCOLA PRISMA;Juazeiro;BA;2011;72;5;75;0;0;152;180;169;197
29390737;EE - COLEGIO MODELO LUIS EDUARDO MAGALHAES;Juazeiro;BA;2011;116;30;699;2;0;847;825;526;504
29397120;CENTRO EDUCACIONAL LIBERDADE;Juazeiro;BA;2011;0;0;3;0;1;4;24;25;45
29401220;CRECHE ANA MARIA MORGADO CHAVES;Juazeiro;BA;2011;61;4;55;1;1;122;124;125;127
29401600;ESCOLA MUNICIPAL PRESIDENTE TANCREDO NEVES;Juazeiro;BA;2011;44;30;227;3;0;304;192;213;101
29401610;ESCOLA MUNICIPAL EDUCANDARIO JOAO XXIII;Juazeiro;BA;2011;12;16;188;0;1;217;130;150;63
29402060;ESC NOVA GERACAO;Juazeiro;BA;2011;25;15;89;0;0;129;69;73;13
29402100;CRECHE GENTIL DAMASIO NASCIMENTO;Juazeiro;BA;2011;82;6;146;0;0;234;136;165;67
29402110;CENTRO DE EDUCACAO INFANTIL TEREZA CRISTINA BANDEIRA;Juazeiro;BA;2011;24;3;21;0;0;48;22;30;4
29402120;CENTRO EDUCACIONAL INFANTIL ANNA HILDA LEITE FARIAS;Juazeiro;BA;2011;46;4;48;0;0;98;59;68;29
29402140;CENTRO DE EDUCACAO INFANTIL AMELIA DUARTE;Juazeiro;BA;2011;51;8;57;0;0;116;80;90;54
29402150;CENTRO DE EDUCACAO INFANTIL NAILDE COSTA;Juazeiro;BA;2011;21;9;62;0;0;92;56;65;29
29402160;CRECHE MARIA VIANA TANURI;Juazeiro;BA;2011;41;8;68;0;0;117;82;81;46
29402170;CRECHE BOM JESUS DOS NAVEGANTES;Juazeiro;BA;2011;1;2;71;0;1;75;42;34;1
29402180;CRECHE OSVALDINA DE SOUZA;Juazeiro;BA;2011;0;0;0;0;0;0;0;0;0
29402190;CENTRO DE DUCACAO INFANTIL DILMA CALMON OLIVEIRA;Juazeiro;BA;2011;32;9;231;0;1;273;138;202;67
29402200;CENTRO DE EDUCACAO INFANTIL NATALIA RODRIGUES;Juazeiro;BA;2011;5;2;58;0;1;66;72;62;68
29402210;CRECHE JANDIRA BORGES DA CUNHA;Juazeiro;BA;2011;40;1;22;0;0;63;51;73;61
29403332;COLEGIO INTEGRADO DE JUAZEIRO;Juazeiro;BA;2011;36;10;106;3;1;156;139;139;122
29405106;ESCOLA MUNICIPAL PROFESSOR JOSE PEREIRA DA SILVA;Juazeiro;BA;2011;41;9;387;1;0;438;254;323;139
29408628;EE - COLEGIO ESTADUAL ARTUR OLIVEIRA DA SILVA;Juazeiro;BA;2011;29;55;412;14;1;511;441;419;349
29415136;ESCOLINHA TURMA DO CEBOLINHA;Juazeiro;BA;2011;10;8;91;0;0;109;62;52;5
29415160;CENTRO EDUCACIONAL PROFESSOR CARLOS DA COSTA SILVA;Juazeiro;BA;2011;5;9;145;0;0;159;81;102;24
29415870;CRECHE ANDRE LUIZ;Juazeiro;BA;2011;0;0;0;0;0;0;0;0;0
29424445;ESCOLA MUNICIPAL RAIMUNDO MEDRADO PRIMO;Juazeiro;BA;2011;11;7;152;0;0;170;85;109;24
29426014;ESCOLINHA CAMINHANDO COM O SABER;Juazeiro;BA;2011;79;16;193;5;2;295;400;392;497
29429374;ESCOLA INFANTO JUVENIL RENASCER;Juazeiro;BA;2011;60;15;127;0;0;202;128;127;53
29429536;CENTRO EDUCACIONAL ARGEMIRO JOSE DA CRUZ;Juazeiro;BA;2011;61;39;882;9;0;991;691;698;398
29429790;CRECHE MUNICIPAL ARCENIO JOSE DA SILVA;Juazeiro;BA;2011;0;1;12;0;1;14;13;1;0
29435951;ESCOLA MUNICIPAL PEDRO CARIOLANO DA SILVA;Juazeiro;BA;2011;0;0;0;0;0;0;0;0;0
29435986;CENTRO EDUCACIONAL PASSO A PASSO;Juazeiro;BA;2011;4;7;145;4;1;161;81;89;9
29441064;COLEGIO CASTRO ALVES;Juazeiro;BA;2011;5;0;14;0;0;19;37;43;61
29441102;CRECHE COMUNITARIA ANTONIO GUILHERMINO;Juazeiro;BA;2011;0;0;0;0;0;0;0;0;0
29441137;COLEGIO DINAMO;Juazeiro;BA;2011;57;13;244;1;0;315;181;203;69
29441170;EDUCANDARIO FLORES DO AMANHECER;Juazeiro;BA;2011;6;12;49;0;0;67;36;39;8
29441188;INSTITUICAO F BENEFICENTE PROFª CRISTINA;Juazeiro;BA;2011;0;0;0;0;0;0;0;0;0
29441226;CRECHE ESCOLA MARIA HOZANA NUNES;Juazeiro;BA;2011;0;0;0;0;0;0;0;0;0
29445116;ESCOLA TEREZA DAVILA;Juazeiro;BA;2011;0;0;0;0;0;0;0;0;0
29445256;CRECHE NOSSO SENHOR DOS AFLITOS;Juazeiro;BA;2011;48;14;135;0;0;197;104;110;17
29447887;DELTA CENTRO EDUCACIONAL;Juazeiro;BA;2011;5;1;19;0;0;25;86;104;165
29467004;EE - COLEGIO ESTADUAL MISAEL AGUILAR SILVA;Juazeiro;BA;2011;24;12;158;3;0;197;173;160;136
29582628;CENTRO EDUCACIONAL MENTES BRILHANTES;Juazeiro;BA;2011;82;12;189;0;3;286;153;153;20
29619602;COLEGIO DECISAO;Juazeiro;BA;2011;39;8;69;1;1;118;147;114;143
29678625;COLEGIO GIRASSOL;Juazeiro;BA;2011;9;4;43;1;0;57;59;61;63
29859808;EE - COLEGIO ESTADUAL OLAVO FERREIRA NETO;Juazeiro;BA;2011;26;2;116;0;0;144;353;241;450
29932777;CENTRO DE EDUCACAO INFANTIL CAIC MISAEL AGUILAR;Juazeiro;BA;2011;121;23;464;1;2;611;367;407;163
29024463;APAE ESCOLA MARIA ISABEL MESQUITA REIS;Juazeiro;BA;2012;12;6;49;1;0;68;75;98;105
29024498;CENTRO DE EDUCACAO SHALOM;Juazeiro;BA;2012;73;8;75;2;0;158;125;120;87
29024528;EE - COLEGIO DEMOCRATICO ESTADUAL PROFESSORA FLORENTINA ALVES DOS SANTOS;Juazeiro;BA;2012;50;20;401;2;0;473;650;511;688
29024536;EE - COLEGIO ESTADUAL LOMANTO JUNIOR;Juazeiro;BA;2012;29;16;948;1;2;996;710;630;344
29024544;COLEGIO ANGLO;Juazeiro;BA;2012;29;9;88;1;0;127;181;185;239
29024552;COLEGIO DOUTOR EDSON RIBEIRO;Juazeiro;BA;2012;62;7;61;2;1;133;151;142;160
29024579;EE - COLEGIO ESTADUAL RUI BARBOSA;Juazeiro;BA;2012;74;41;578;5;0;698;584;526;412
29024587;ESCOLA MUNICIPAL PAULO VI;Juazeiro;BA;2012;111;65;759;3;1;939;728;703;492
29024595;COLEGIO VALE DO SAO FRANCISCO;Juazeiro;BA;2012;71;4;94;0;2;171;226;254;309
29024641;EE - CENTRO TERRITORIAL DE EDUCACAO PROFISSIONAL DO SERTAO DO SAO FRANCISCO;Juazeiro;BA;2012;29;13;199;1;1;243;376;318;451
29024650;ESCOLA MUNICIPAL CAXANGA;Juazeiro;BA;2012;5;13;72;1;0;91;53;53;15
29024668;ESCOLA MUNICIPAL CENTRO SOCIAL URBANO;Juazeiro;BA;2012;18;6;114;2;0;140;165;181;206
29024676;ESCOLA COMPANHIA DE NAVEGACAO DO SAO FRANCISCO;Juazeiro;BA;2012;0;0;0;0;0;0;0;0;0
29024692;ESCOLA MUNICIPAL PROFESSORA CARMEN COSTA SANTOS;Juazeiro;BA;2012;73;23;313;3;0;412;402;457;447
29024714;ESC MUNICIPAL LUIS CURSINO DA FRANCA CARDOSO;Juazeiro;BA;2012;38;8;87;0;0;133;101;130;98
29024722;EE - COLEGIO ESTADUAL PEDRO RAYMUNDO MOREIRA REGO;Juazeiro;BA;2012;20;21;287;2;4;334;523;445;634
29024765;EE - COLEGIO ESTADUAL ANTONILIO DA FRANCA CARDOSO;Juazeiro;BA;2012;37;22;524;2;0;585;490;479;384
29024803;EE - ESCOLA NORMAL ESTADUAL EDIVALDO MACHADO BOAVENTURA;Juazeiro;BA;2012;36;10;383;1;1;431;480;158;207
29024811;ESC SITIO PICA PAU AMARELO;Juazeiro;BA;2012;9;2;20;0;0;31;64;60;93
29024838;ESCOLA MUNICIPAL PROFESSORA GUIOMAR LUSTOSA RODRIGUES;Juazeiro;BA;2012;22;38;504;0;0;564;284;305;25
29024846;EE - COLEGIO ESTADUAL AGOSTINHO MUNIZ;Juazeiro;BA;2012;14;11;108;1;0;134;131;97;94
29024862;EE - COLEGIO ESTADUAL CECILIO MATTOS;Juazeiro;BA;2012;39;25;290;4;1;359;488;475;604
29024889;ESCOLA ARCO IRIS;Juazeiro;BA;2012;40;1;161;1;0;203;147;170;114
29024900;ESCOLA MUNICIPAL PROFESSORA CRENILDES LUIZ BRANDAO;Juazeiro;BA;2012;12;1;113;3;0;129;76;73;20
29024927;EE - COLEGIO ESTADUAL DOM AVELAR BRANDAO VILELA;Juazeiro;BA;2012;23;17;278;1;2;321;357;277;313
29024935;ESCOLA MUNICIPAL DE 1º GRAU 02 DE JULHO;Juazeiro;BA;2012;94;38;426;4;2;564;391;361;188
29024943;ESCOLA MUNICIPAL DE 1º GRAU PROFESSORA MARIA DE LOURDES DUARTE;Juazeiro;BA;2012;35;8;191;0;0;234;132;145;43
29024960;ESCOLA MUNICIPAL DE 1º GRAU PROFESSORA HAIDEE FONSECA FALCAO;Juazeiro;BA;2012;45;19;598;1;3;666;389;410;133
29024978;ESCOLA MUNICIPAL PROFESSORA LEOPOLDINA LEAL;Juazeiro;BA;2012;34;17;333;3;0;387;203;245;61
29024986;ESCOLA MUNICIPAL DE 1º GRAU PROFESSORA MARIA FRANCA PIRES;Juazeiro;BA;2012;60;33;303;0;1;397;167;294;64
29024994;ESCOLA MUNICIPAL DE 1º GRAU 15 DE JULHO;Juazeiro;BA;2012;11;8;268;2;0;289;291;385;387
29025001;EE - COLEGIO ESTADUAL ROTARY CLUBE;Juazeiro;BA;2012;28;18;139;1;1;187;303;295;411
29025010;ESCOLA MUNICIPAL SANTO ANTONIO;Juazeiro;BA;2012;29;3;262;2;0;296;311;328;343
29025028;EE - COLEGIO DA POLICIA MILITAR - CPM ALFREDO VIANNA;Juazeiro;BA;2012;76;31;611;3;1;722;472;415;165
29025036;ESCOLA MUNICIPAL PROFª DINORAH ALBERNAZ MELLO DA SILVA;Juazeiro;BA;2012;100;16;478;2;1;597;431;467;301
29025052;EE - COLEGIO ESTADUAL HILDETE LOMANTO;Juazeiro;BA;2012;39;29;238;2;0;308;346;293;331
29025060;EE - COLEGIO ESTADUAL JUTAHY MAGALHAES;Juazeiro;BA;2012;54;31;791;2;1;879;633;641;395
29025079;EE - ESCOLA ESTADUAL DE 1º E 2º GRAUS PROF PEDRO RAIMUNDO RODRIGUES REGO;Juazeiro;BA;2012;26;18;409;2;1;456;398;390;332
29025087;EE - COLEGIO ESTADUAL HELENA CELESTINO MAGALHAES;Juazeiro;BA;2012;23;15;138;0;2;178;336;353;511
29025117;EE - COLEGIO ESTADUAL DONA GUIOMAR BARRETO MEIRA;Juazeiro;BA;2012;12;5;123;1;2;143;473;383;713
29025168;ESCOLA MUNICIPAL JOCA DE SOUZA OLIVEIRA;Juazeiro;BA;2012;28;7;301;0;0;336;212;291;167
29025176;ESCOLA MUNICIPAL JUDITE LEAL COSTA;Juazeiro;BA;2012;25;3;86;0;0;114;104;101;91
29025184;ESCOLA MUNICIPAL LUDGERO DE SOUZA COSTA;Juazeiro;BA;2012;13;13;136;1;0;163;120;115;72
29025206;ESCOLA MUNICIPAL MANDACARU;Juazeiro;BA;2012;93;20;236;5;0;354;256;364;266
29025222;ESCOLA MUNICIPAL JOAO NEVES DE ALMEIDA;Juazeiro;BA;2012;0;0;2;0;0;2;47;31;76
29025230;ESCOLA MUNICIPAL MARIANO RODRIGUES DE SOUZA;Juazeiro;BA;2012;6;0;21;1;0;28;61;66;99
29025249;ESCOLA MUNICIPAL BALAO MAGICO;Juazeiro;BA;2012;0;0;0;0;0;0;0;0;0
29025281;ESCOLA MUNICIPAL ROSA AMARELA;Juazeiro;BA;2012;0;0;0;0;0;0;0;0;0
29025311;ESCOLA MUNICIPAL NOSSA SENHORA DAS GROTAS - SEDE;Juazeiro;BA;2012;21;3;113;0;0;137;110;137;110
29025338;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL PAULO RIOS CAMPELO;Juazeiro;BA;2012;26;1;93;0;3;123;63;74;14
29025346;ESCOLA MUNICIPAL PILOTO MANDACARU;Juazeiro;BA;2012;28;3;101;0;1;133;215;186;268
29025354;EE - COLEGIO ESTADUAL POLIVALENTE AMERICO TANURI;Juazeiro;BA;2012;29;15;228;0;0;272;363;422;513
29025362;ESCOLA MUNICIPAL PREFEITO APRIGIO DUARTE;Juazeiro;BA;2012;32;25;130;1;0;188;126;118;56
29025370;ESCOLA MUNICIPAL JOSE PADILHA DE SOUZA;Juazeiro;BA;2012;14;5;169;1;0;189;125;134;70
29025397;ESCOLA MUNICIPAL PROFESSORA TEREZINHA FERREIRA OLIVEIRA;Juazeiro;BA;2012;144;12;445;1;2;604;539;597;532
29025427;ESCOLA SEMPRE VIVA;Juazeiro;BA;2012;59;16;74;1;0;150;85;77;12
29025435;ESCOLA MUNICIPAL SANTA MARIA GORETTI;Juazeiro;BA;2012;0;0;0;0;0;0;0;0;0
29025460;ESCOLA DO CISNE;Juazeiro;BA;2012;66;7;94;5;0;172;104;96;28
29025478;ESCOLA MUNICIPAL DOUTOR JOSE DE ARAUJO SOUZA;Juazeiro;BA;2012;65;22;318;1;0;406;254;293;141
29025524;ESCOLA DA FUNDACAO JUAZEIRENSE PROMOCIONAL DO MENOR - PROMENOR;Juazeiro;BA;2012;63;18;318;2;0;401;208;216;23
29025575;ESCOLA MUNICIPAL PROFESSORA HELENA ARAUJO PINHEIRO;Juazeiro;BA;2012;40;7;147;3;0;197;109;171;83
29025583;ESCOLA MUNICIPAL DE JATOBA;Juazeiro;BA;2012;10;12;79;2;0;103;74;75;46
29025613;INSTITUTO DE EDUCACAO AMARAL PINHEIRO;Juazeiro;BA;2012;7;0;10;0;0;17;21;32;36
29025664;ESCOLA MUNICIPAL DE EDUCACAO INFANTIL DE ABOBORA;Juazeiro;BA;2012;11;0;91;0;0;102;57;45;0
29025672;ESCOLA MUNICIPAL MANOEL DE SOUZA BONFIM;Juazeiro;BA;2012;11;1;349;0;0;361;181;183;3
29025699;ESCOLA MUNICIPAL AMERICO TANURI - ABOBORA;Juazeiro;BA;2012;5;0;69;0;0;74;43;31;0
29025753;ESCOLA MUNICIPAL PROFESSORA GRACIOSA XAVIER RAMOS GOMES;Juazeiro;BA;2012;43;8;303;2;1;357;182;235;60
29025770;ESCOLA MUNICIPAL PROF MATILDE COSTA MEDRADO;Juazeiro;BA;2012;3;4;89;0;0;96;45;65;14
29025788;ESCOLA MUNICIPAL NOSSA SENHORA DAS GROTAS - CARNAIBA;Juazeiro;BA;2012;6;1;35;0;1;43;28;18;3
29025834;ESCOLA MUNICIPAL PEDRO DIAS;Juazeiro;BA;2012;3;4;65;0;0;72;39;36;3
29025842;ESC MUL AMELIA BORGES DE S MARTINS;Juazeiro;BA;2012;0;0;0;0;0;0;0;0;0
29025869;ESCOLA MUNICIPAL OSORIO TELES DE MENEZES;Juazeiro;BA;2012;8;0;79;0;0;87;38;50;1
29025885;ESCOLINHA DISNEYLANDIA;Juazeiro;BA;2012;15;7;67;0;0;89;43;47;1
29025907;ESCOLA MUNICIPAL BOM JESUS - NH I CURACA;Juazeiro;BA;2012;24;5;140;0;0;169;192;237;260
29025923;ESCOLA MUNICIPAL LINDAURA MARIA DE JESUS;Juazeiro;BA;2012;5;1;14;0;0;20;8;14;2
29025931;ESCOLA MUNICIPAL SAO SEBASTIAO;Juazeiro;BA;2012;1;1;60;1;0;63;32;39;8
29025958;ESCOLA MUNICIPAL NOSSA SENHORA RAINHA DOS ANJOS;Juazeiro;BA;2012;1;0;24;1;0;26;10;19;3
29025974;ESCOLA MUNICIPAL CORACAO DE JESUS - JUREMA VERMELHA;Juazeiro;BA;2012;0;0;43;0;0;43;57;48;62
29025982;ESCOLA MUNICIPAL SAO FRANCISCO DE ASSIS - ITAMOTINGA;Juazeiro;BA;2012;22;1;151;18;0;192;117;147;72
29026024;ESCOLA MUNICIPAL DOUTOR EDSON RIBEIRO;Juazeiro;BA;2012;14;3;82;0;0;99;71;74;46
29026083;ESCOLA MUL MONSENHOR NESTOR DIAS LIMA;Juazeiro;BA;2012;0;0;0;0;0;0;0;0;0
29026105;ESCOLA MUNICIPAL NOSSA SENHORA DAS GROTAS - BOQUEIRAO;Juazeiro;BA;2012;10;13;19;0;0;42;17;33;8
29026113;ESCOLA MUNICIPAL ELISEU SANTOS;Juazeiro;BA;2012;14;4;141;0;0;159;212;256;309
29026130;ESCOLA MUNICIPAL 25 DE JULHO;Juazeiro;BA;2012;43;29;121;8;1;202;142;115;55
29026148;ESCOLA MUNICIPAL AMERICO TANURI - ITAMOTINGA;Juazeiro;BA;2012;11;1;62;1;0;75;48;38;11
29026156;ESCOLA MUNICIPAL BOM JESUS - BARAUNA ITAMOTINGA;Juazeiro;BA;2012;18;1;17;0;0;36;20;16;0
29026164;ESCOLA MUNICIPAL CORACAO DE JESUS - SERRA DA MADEIRA;Juazeiro;BA;2012;7;4;45;1;0;57;41;37;21
29026199;ESCOLA MUNICIPAL EURIDICE RIBEIRO VIANA;Juazeiro;BA;2012;21;7;63;0;0;91;52;50;11
29026202;ESCOLA MUNICIPAL FAMILIA UNIDA;Juazeiro;BA;2012;3;1;46;0;0;50;24;29;3
29026229;ESCOLA MUNICIPAL MENINO DEUS;Juazeiro;BA;2012;0;0;0;0;0;0;0;0;0
29026253;ESCOLA MUNICIPAL PEDRO ALCANTARA;Juazeiro;BA;2012;0;0;0;0;0;0;0;0;0
29026261;ESCOLA MUNICIPAL PROFESSORA JOANA RAMOS;Juazeiro;BA;2012;0;0;0;0;0;0;0;0;0
29026288;ESCOLA MUNICIPAL SANTA INES;Juazeiro;BA;2012;26;16;508;0;3;553;447;441;335
29026296;ESCOLA MUNICIPAL MANOEL LUIZ DA SILVA;Juazeiro;BA;2012;16;3;47;1;0;67;43;39;15
29026300;ESCOLA MUNICIPAL SANTA TEREZINHA - JAZIDA SETE;Juazeiro;BA;2012;1;1;62;0;0;64;33;51;20
