ano__letivo,turma__id,turma__nome,sala__id,sala__nome,escola__id,escola__inep,escola__nome,serie__id,serie__nome,turno__id,turno__nome,multi
2023,8474,A,380,SALA 04,71,29025753,GRACIOSA XAVIER RAMOS GOMES,12,6º Ano,1,Manhã,False
2023,8614,A,968,SALA 02,149,29025087,HELENA CELESTINO MAGALHÃES,12,6º Ano,1,Manhã,False
2023,8821,A,575,SALA 06,109,29026709,PROFª EDUALDINA DAMÁSIO,12,6º Ano,1,Manhã,False
2023,9218,A,907,SALA 06,84,29025672,MANOEL DE SOUZA BONFIM,12,6º Ano,1,Manhã,False
2023,9686,A,890,SALA 01,148,29024927,DOM AVELAR BRANDAO VILELA,12,6º Ano,1,Manhã,False
2023,8286,B,665,SALA 12,119,29025397,PROFª TEREZINHA FERREIRA DE OLIVEIRA,12,6º Ano,1,Manhã,False
2023,8475,B,381,SALA 05,71,29025753,GRACIOSA XAVIER RAMOS GOMES,12,6º Ano,1,Manhã,False
2023,8618,B,969,SALA 03,149,29025087,HELENA CELESTINO MAGALHÃES,12,6º Ano,1,Manhã,False
2023,9688,B,891,SALA 02,148,29024927,DOM AVELAR BRANDAO VILELA,12,6º Ano,1,Manhã,False
2023,13897,B,576,SALA 07,109,29026709,PROFª EDUALDINA DAMÁSIO,12,6º Ano,1,Manhã,False
2023,9694,C,892,SALA 03,148,29024927,DOM AVELAR BRANDAO VILELA,12,6º Ano,1,Manhã,False
2023,8650,6 ANO - D,1036,SALA 14,149,29025087,HELENA CELESTINO MAGALHÃES,12,6º Ano,2,Tarde,False
2023,9005,6º ANO,738,SALA 02,130,29025982,SÃO FRANCISCO DE ASSIS - NH2,12,6º Ano,2,Tarde,False
2023,8430,6º Ano - A,415,SALA 05,77,29026636,JOSÉ DE AMORIM,12,6º Ano,2,Tarde,False
2023,8486,6º Ano - A,528,SALA 01,103,29026873,PROFª ANTONILA DA FRANÇA CARDOSO,12,6º Ano,2,Tarde,False
2023,9715,6º Ano - A,686,SALA 01,123,29027055,RAIMUNDO CLEMENTINO DE SOUZA,12,6º Ano,2,Tarde,False
2023,8799,6º Ano A,32,SALA 06,3,29026130,25 DE JULHO,12,6º Ano,2,Tarde,False
2023,9592,6º Ano A,838,SALA 04,7,29341256,ANÁLIA BARBOSA DE SOUZA,12,6º Ano,2,Tarde,False
2023,7947,6º  ANO - A,509,SALA 05,100,29026431,PONTAL,12,6º Ano,2,Tarde,False
2023,8198,6º ANO - A,581,SALA 03,110,29024838,PROFª GUIOMAR LUSTOSA RODRIGUES,12,6º Ano,2,Tarde,False
2023,8800,6º Ano B,33,SALA 07,3,29026130,25 DE JULHO,12,6º Ano,2,Tarde,False
2023,9349,6º Ano B,443,SALA 01,83,29025206,MANDACARU,12,6º Ano,2,Tarde,False
2023,9596,6º Ano B,839,SALA 05,7,29341256,ANÁLIA BARBOSA DE SOUZA,12,6º Ano,2,Tarde,False
2023,9739,6º Ano B,594,SALA 06,111,29024960,PROFª HAYDÉE FONSECA FALCÃO,12,6º Ano,2,Tarde,False
2023,8203,6º ANO - B,582,SALA 04,110,29024838,PROFª GUIOMAR LUSTOSA RODRIGUES,12,6º Ano,2,Tarde,False
2023,13516,6º Ano - C,98,SALA 05,15,29025346,CELSO CAVALCANTE DE CARVALHO,12,6º Ano,2,Tarde,False
2023,13610,6º Ano - C,586,SALA 08,110,29024838,PROFª GUIOMAR LUSTOSA RODRIGUES,12,6º Ano,2,Tarde,False
2023,8330,6º Ano C,709,SALA 08,126,29026288,SANTA INÊS,12,6º Ano,2,Tarde,False
2023,8959,6º Ano C,12,SALA 08,1,29024935,02 DE JULHO,12,6º Ano,2,Tarde,False
2023,8977,6º Ano C,20,SALA 05,2,29024994,15 DE JULHO,12,6º Ano,2,Tarde,False
2023,9249,6º Ano C,565,SALA 06,108,29025036,PROFª DINORAH ALBERNAZ MELO DA SILVA,12,6º Ano,2,Tarde,False
2023,9270,6º Ano C,876,SALA 01,22,29025478,PROFº PEDRO RAIMUNDO RODRIGUES REGO,12,6º Ano,2,Tarde,False
2023,9601,6º Ano C,840,SALA 06,7,29341256,ANÁLIA BARBOSA DE SOUZA,12,6º Ano,2,Tarde,False
2023,9747,6º Ano C,590,SALA 02,111,29024960,PROFª HAYDÉE FONSECA FALCÃO,12,6º Ano,2,Tarde,False
2023,8960,6º Ano D,8,SALA 09,1,29024935,02 DE JULHO,12,6º Ano,2,Tarde,False
2023,8971,6º Ano D,18,SALA 03,2,29024994,15 DE JULHO,12,6º Ano,2,Tarde,False
2023,9268,6º Ano D,568,SALA 09,108,29025036,PROFª DINORAH ALBERNAZ MELO DA SILVA,12,6º Ano,2,Tarde,False
2023,9273,6º Ano D,877,SALA 02,22,29025478,PROFº PEDRO RAIMUNDO RODRIGUES REGO,12,6º Ano,2,Tarde,False
2023,8631,6º Ano E,972,SALA 06,149,29025087,HELENA CELESTINO MAGALHÃES,12,6º Ano,2,Tarde,False
2023,7962,A,538,SALA 06,104,29026989,PROFª ATANILHA LUZ ARAÚJO,12,6º Ano,2,Tarde,False
2023,8381,A,605,SALA 06,112,29341809,PROFª IRACY NUNES DA SILVA,12,6º Ano,2,Tarde,False
2023,8476,A,381,SALA 05,71,29025753,GRACIOSA XAVIER RAMOS GOMES,12,6º Ano,2,Tarde,False
2023,8495,A,459,SALA 04,87,29341710,MANOEL NUNES AMORIM,12,6º Ano,2,Tarde,False
2023,8786,A,124,SALA 06,19,29026890,DEPUTADO RAIMUNDO DA CUNHA LEITE,12,6º Ano,2,Tarde,False
2023,9687,A,890,SALA 01,148,29024927,DOM AVELAR BRANDAO VILELA,12,6º Ano,2,Tarde,False
2023,13812,A,734,SALA 16,128,29025010,SANTO ANTÔNIO,12,6º Ano,2,Tarde,False
2023,8830,B,896,SALA 10,109,29026709,PROFª EDUALDINA DAMÁSIO,12,6º Ano,2,Tarde,False
2023,9213,B,904,SALA 03,84,29025672,MANOEL DE SOUZA BONFIM,12,6º Ano,2,Tarde,False
2023,9689,B,891,SALA 02,148,29024927,DOM AVELAR BRANDAO VILELA,12,6º Ano,2,Tarde,False
2023,13603,B,610,SALA 11,112,29341809,PROFª IRACY NUNES DA SILVA,12,6º Ano,2,Tarde,False
2023,13810,B,732,SALA 14,128,29025010,SANTO ANTÔNIO,12,6º Ano,2,Tarde,False
2023,8282,C,664,SALA 11,119,29025397,PROFª TEREZINHA FERREIRA DE OLIVEIRA,12,6º Ano,2,Tarde,False
2023,8615,C,968,SALA 02,149,29025087,HELENA CELESTINO MAGALHÃES,12,6º Ano,2,Tarde,False
2023,9695,C,892,SALA 03,148,29024927,DOM AVELAR BRANDAO VILELA,12,6º Ano,2,Tarde,False
2023,8287,D,665,SALA 12,119,29025397,PROFª TEREZINHA FERREIRA DE OLIVEIRA,12,6º Ano,2,Tarde,False
2023,9100,6º Ano F,1086,SALA 02 - TERREO,13,29362415,CAIC - MISAEL AGUILAR,12,6º Ano,4,Integral,False
2023,9101,6º Ano G,81,SALA 03,13,29362415,CAIC - MISAEL AGUILAR,12,6º Ano,4,Integral,False
2023,7911,A,698,SALA 04,125,29341779,RURAL DE MASSAROCA - ERUM,12,6º Ano,4,Integral,False
2023,8516,A,66,SALA 07,11,29025907,BOM JESUS - NH1,12,6º Ano,4,Integral,False
2023,8562,A,482,SALA 01,98,29024587,PAULO VI,12,6º Ano,4,Integral,False
2023,9094,A,79,SALA 01,13,29362415,CAIC - MISAEL AGUILAR,12,6º Ano,4,Integral,False
2023,9244,A,354,SALA 07,67,29026113,ELISEU SANTOS,12,6º Ano,4,Integral,False
2023,13462,A,1266,Sala 10,63,29469112,E.M.R.T.I. SÃO JOSÉ,12,6º Ano,4,Integral,False
2023,8564,B,483,SALA 02,98,29024587,PAULO VI,12,6º Ano,4,Integral,False
2023,9096,B,75,SALA 01 ANEXO,13,29362415,CAIC - MISAEL AGUILAR,12,6º Ano,4,Integral,False
2023,13836,B,1294,SALA 15,63,29469112,E.M.R.T.I. SÃO JOSÉ,12,6º Ano,4,Integral,False
2023,8567,C,484,SALA 03,98,29024587,PAULO VI,12,6º Ano,4,Integral,False
2023,9097,C,1029,SALA 01 - TERREO,13,29362415,CAIC - MISAEL AGUILAR,12,6º Ano,4,Integral,False
2023,8568,D,485,SALA 04,98,29024587,PAULO VI,12,6º Ano,4,Integral,False
2023,9098,D,80,SALA 02,13,29362415,CAIC - MISAEL AGUILAR,12,6º Ano,4,Integral,False
2023,9099,E,76,SALA 02 ANEXO,13,29362415,CAIC - MISAEL AGUILAR,12,6º Ano,4,Integral,False
2023,8329,7º Ano A,709,SALA 08,126,29026288,SANTA INÊS,13,7º Ano,1,Manhã,False
2023,8961,7º Ano A,9,SALA 10,1,29024935,02 DE JULHO,13,7º Ano,1,Manhã,False
2023,8981,7º Ano A,22,SALA 07,2,29024994,15 DE JULHO,13,7º Ano,1,Manhã,False
2023,9262,7º Ano A,567,SALA 08,108,29025036,PROFª DINORAH ALBERNAZ MELO DA SILVA,13,7º Ano,1,Manhã,False
2023,9275,7º Ano A,878,SALA 03,22,29025478,PROFº PEDRO RAIMUNDO RODRIGUES REGO,13,7º Ano,1,Manhã,False
2023,9350,7º Ano A,444,SALA 02,83,29025206,MANDACARU,13,7º Ano,1,Manhã,False
2023,9740,7º Ano A,595,SALA 07,111,29024960,PROFª HAYDÉE FONSECA FALCÃO,13,7º Ano,1,Manhã,False
2023,9803,7º Ano A,42,SALA 05,8,29026482,ANTONIO FRANCISCO DE OLIVEIRA,13,7º Ano,1,Manhã,False
2023,8436,7º ANO - A,416,SALA 06,77,29026636,JOSÉ DE AMORIM,13,7º Ano,1,Manhã,False
2023,8333,7º Ano B,710,SALA 09,126,29026288,SANTA INÊS,13,7º Ano,1,Manhã,False
2023,8873,7º Ano B,4,SALA 11,1,29024935,02 DE JULHO,13,7º Ano,1,Manhã,False
2023,8990,7º Ano B,25,SALA 10,2,29024994,15 DE JULHO,13,7º Ano,1,Manhã,False
2023,9277,7º Ano B,879,SALA 04,22,29025478,PROFº PEDRO RAIMUNDO RODRIGUES REGO,13,7º Ano,1,Manhã,False
2023,8291,A,666,SALA 13,119,29025397,PROFª TEREZINHA FERREIRA DE OLIVEIRA,13,7º Ano,1,Manhã,False
2023,8383,A,606,SALA 07,112,29341809,PROFª IRACY NUNES DA SILVA,13,7º Ano,1,Manhã,False
2023,8477,A,382,SALA 06,71,29025753,GRACIOSA XAVIER RAMOS GOMES,13,7º Ano,1,Manhã,False
2023,8624,A,970,SALA 04,149,29025087,HELENA CELESTINO MAGALHÃES,13,7º Ano,1,Manhã,False
2023,8818,A,574,SALA 05,109,29026709,PROFª EDUALDINA DAMÁSIO,13,7º Ano,1,Manhã,False
2023,9220,A,908,SALA 07,84,29025672,MANOEL DE SOUZA BONFIM,13,7º Ano,1,Manhã,False
2023,9698,A,894,SALA 05,148,29024927,DOM AVELAR BRANDAO VILELA,13,7º Ano,1,Manhã,False
2023,8294,B,667,SALA 14,119,29025397,PROFª TEREZINHA FERREIRA DE OLIVEIRA,13,7º Ano,1,Manhã,False
2023,8478,B,383,SALA 07,71,29025753,GRACIOSA XAVIER RAMOS GOMES,13,7º Ano,1,Manhã,False
2023,8626,B,971,SALA 05,149,29025087,HELENA CELESTINO MAGALHÃES,13,7º Ano,1,Manhã,False
2023,8827,B,578,SALA 09,109,29026709,PROFª EDUALDINA DAMÁSIO,13,7º Ano,1,Manhã,False
2023,9700,B,895,SALA 06,148,29024927,DOM AVELAR BRANDAO VILELA,13,7º Ano,1,Manhã,False
2023,9702,C,901,SALA 07,148,29024927,DOM AVELAR BRANDAO VILELA,13,7º Ano,1,Manhã,False
2023,8793,7º Ano A,29,SALA 03,3,29026130,25 DE JULHO,13,7º Ano,2,Tarde,False
2023,9603,7º Ano A,841,SALA 07,7,29341256,ANÁLIA BARBOSA DE SOUZA,13,7º Ano,2,Tarde,False
2023,9804,7º Ano A,42,SALA 05,8,29026482,ANTONIO FRANCISCO DE OLIVEIRA,13,7º Ano,2,Tarde,False
2023,7931,7º ANO - A,507,SALA 03,100,29026431,PONTAL,13,7º Ano,2,Tarde,False
2023,8435,7º ANO - A,416,SALA 06,77,29026636,JOSÉ DE AMORIM,13,7º Ano,2,Tarde,False
2023,8488,7º ANO - A,529,SALA 02,103,29026873,PROFª ANTONILA DA FRANÇA CARDOSO,13,7º Ano,2,Tarde,False
2023,9717,7º ANO - A,687,SALA 02,123,29027055,RAIMUNDO CLEMENTINO DE SOUZA,13,7º Ano,2,Tarde,False
2023,13545,7º ANO - A,100,SALA 07,15,29025346,CELSO CAVALCANTE DE CARVALHO,13,7º Ano,2,Tarde,False
2023,8192,7º ANO A,579,SALA 01,110,29024838,PROFª GUIOMAR LUSTOSA RODRIGUES,13,7º Ano,2,Tarde,False
2023,8195,7 º Ano - B,580,SALA 02,110,29024838,PROFª GUIOMAR LUSTOSA RODRIGUES,13,7º Ano,2,Tarde,False
2023,8795,7º Ano B,30,SALA 04,3,29026130,25 DE JULHO,13,7º Ano,2,Tarde,False
2023,9261,7º Ano B,566,SALA 07,108,29025036,PROFª DINORAH ALBERNAZ MELO DA SILVA,13,7º Ano,2,Tarde,False
2023,9351,7º Ano B,444,SALA 02,83,29025206,MANDACARU,13,7º Ano,2,Tarde,False
2023,9606,7º Ano B,842,SALA 08,7,29341256,ANÁLIA BARBOSA DE SOUZA,13,7º Ano,2,Tarde,False
2023,9741,7º Ano B,595,SALA 07,111,29024960,PROFª HAYDÉE FONSECA FALCÃO,13,7º Ano,2,Tarde,False
2023,13546,7º ANO - B,101,SALA 08,15,29025346,CELSO CAVALCANTE DE CARVALHO,13,7º Ano,2,Tarde,False
2023,8339,7º Ano C,711,SALA 10,126,29026288,SANTA INÊS,13,7º Ano,2,Tarde,False
2023,8962,7º Ano C,9,SALA 10,1,29024935,02 DE JULHO,13,7º Ano,2,Tarde,False
2023,8984,7º Ano C,23,SALA 08,2,29024994,15 DE JULHO,13,7º Ano,2,Tarde,False
2023,9276,7º Ano C,878,SALA 03,22,29025478,PROFº PEDRO RAIMUNDO RODRIGUES REGO,13,7º Ano,2,Tarde,False
2023,9748,7º Ano C,598,SALA 10,111,29024960,PROFª HAYDÉE FONSECA FALCÃO,13,7º Ano,2,Tarde,False
2023,13547,7º ANO -C,1030,SALA 13,15,29025346,CELSO CAVALCANTE DE CARVALHO,13,7º Ano,2,Tarde,False
2023,8966,7º Ano D,4,SALA 11,1,29024935,02 DE JULHO,13,7º Ano,2,Tarde,False
2023,8979,7º Ano D,21,SALA 06,2,29024994,15 DE JULHO,13,7º Ano,2,Tarde,False
2023,7963,A,539,SALA 07,104,29026989,PROFª ATANILHA LUZ ARAÚJO,13,7º Ano,2,Tarde,False
2023,8385,A,606,SALA 07,112,29341809,PROFª IRACY NUNES DA SILVA,13,7º Ano,2,Tarde,False
2023,8479,A,383,SALA 07,71,29025753,GRACIOSA XAVIER RAMOS GOMES,13,7º Ano,2,Tarde,False
2023,8493,A,458,SALA 03,87,29341710,MANOEL NUNES AMORIM,13,7º Ano,2,Tarde,False
2023,8783,A,123,SALA 05,19,29026890,DEPUTADO RAIMUNDO DA CUNHA LEITE,13,7º Ano,2,Tarde,False
2023,9011,A,741,SALA 05,130,29025982,SÃO FRANCISCO DE ASSIS - NH2,13,7º Ano,2,Tarde,False
2023,9697,A,893,SALA 04,148,29024927,DOM AVELAR BRANDAO VILELA,13,7º Ano,2,Tarde,False
2023,13800,A,721,SALA 03,128,29025010,SANTO ANTÔNIO,13,7º Ano,2,Tarde,False
2023,8388,B,607,SALA 08,112,29341809,PROFª IRACY NUNES DA SILVA,13,7º Ano,2,Tarde,False
2023,8819,B,574,SALA 05,109,29026709,PROFª EDUALDINA DAMÁSIO,13,7º Ano,2,Tarde,False
2023,9215,B,905,SALA 04,84,29025672,MANOEL DE SOUZA BONFIM,13,7º Ano,2,Tarde,False
2023,9699,B,894,SALA 05,148,29024927,DOM AVELAR BRANDAO VILELA,13,7º Ano,2,Tarde,False
2023,13801,B,722,SALA 04,128,29025010,SANTO ANTÔNIO,13,7º Ano,2,Tarde,False
2023,8292,C,666,SALA 13,119,29025397,PROFª TEREZINHA FERREIRA DE OLIVEIRA,13,7º Ano,2,Tarde,False
2023,8619,C,969,SALA 03,149,29025087,HELENA CELESTINO MAGALHÃES,13,7º Ano,2,Tarde,False
2023,9701,C,895,SALA 06,148,29024927,DOM AVELAR BRANDAO VILELA,13,7º Ano,2,Tarde,False
2023,13802,C,723,SALA 05,128,29025010,SANTO ANTÔNIO,13,7º Ano,2,Tarde,False
2023,8625,D,970,SALA 04,149,29025087,HELENA CELESTINO MAGALHÃES,13,7º Ano,2,Tarde,False
2023,8627,E,971,SALA 05,149,29025087,HELENA CELESTINO MAGALHÃES,13,7º Ano,2,Tarde,False
2023,13894,F,973,SALA 07,149,29025087,HELENA CELESTINO MAGALHÃES,13,7º Ano,2,Tarde,False
2023,7912,A,699,SALA 05,125,29341779,RURAL DE MASSAROCA - ERUM,13,7º Ano,4,Integral,False
2023,8517,A,1083,SALA 08,11,29025907,BOM JESUS - NH1,13,7º Ano,4,Integral,False
2023,8570,A,487,SALA 06,98,29024587,PAULO VI,13,7º Ano,4,Integral,False
2023,9102,A,77,SALA 03 ANEXO,13,29362415,CAIC - MISAEL AGUILAR,13,7º Ano,4,Integral,False
2023,9240,A,351,SALA 04,67,29026113,ELISEU SANTOS,13,7º Ano,4,Integral,False
2023,13463,A,1267,Sala 11,63,29469112,E.M.R.T.I. SÃO JOSÉ,13,7º Ano,4,Integral,False
2023,8571,B,488,SALA 07,98,29024587,PAULO VI,13,7º Ano,4,Integral,False
2023,9103,B,82,SALA 04,13,29362415,CAIC - MISAEL AGUILAR,13,7º Ano,4,Integral,False
2023,8572,C,489,SALA 08,98,29024587,PAULO VI,13,7º Ano,4,Integral,False
2023,9104,C,78,SALA 04 ANEXO,13,29362415,CAIC - MISAEL AGUILAR,13,7º Ano,4,Integral,False
2023,8573,D,490,SALA 09,98,29024587,PAULO VI,13,7º Ano,4,Integral,False
2023,9105,D,83,SALA 05,13,29362415,CAIC - MISAEL AGUILAR,13,7º Ano,4,Integral,False
2023,9106,E,84,SALA 06,13,29362415,CAIC - MISAEL AGUILAR,13,7º Ano,4,Integral,False
2023,8336,8º Ano A,711,SALA 10,126,29026288,SANTA INÊS,14,8º Ano,1,Manhã,False
2023,8884,8º Ano A,10,SALA 14,1,29024935,02 DE JULHO,14,8º Ano,1,Manhã,False
2023,8986,8º Ano A,24,SALA 09,2,29024994,15 DE JULHO,14,8º Ano,1,Manhã,False
2023,9267,8º Ano A,568,SALA 09,108,29025036,PROFª DINORAH ALBERNAZ MELO DA SILVA,14,8º Ano,1,Manhã,False
2023,9280,8º Ano A,880,SALA 05,22,29025478,PROFº PEDRO RAIMUNDO RODRIGUES REGO,14,8º Ano,1,Manhã,False
2023,9352,8º Ano A,445,SALA 03,83,29025206,MANDACARU,14,8º Ano,1,Manhã,False
2023,9742,8º Ano A,596,SALA 08,111,29024960,PROFª HAYDÉE FONSECA FALCÃO,14,8º Ano,1,Manhã,False
2023,8438,8º ANO - A,417,SALA 07,77,29026636,JOSÉ DE AMORIM,14,8º Ano,1,Manhã,False
2023,8341,8º Ano B,712,SALA 11,126,29026288,SANTA INÊS,14,8º Ano,1,Manhã,False
2023,9291,8º Ano B,886,SALA 11,22,29025478,PROFº PEDRO RAIMUNDO RODRIGUES REGO,14,8º Ano,1,Manhã,False
2023,8297,A,899,SALA 15,119,29025397,PROFª TEREZINHA FERREIRA DE OLIVEIRA,14,8º Ano,1,Manhã,False
2023,8386,A,607,SALA 08,112,29341809,PROFª IRACY NUNES DA SILVA,14,8º Ano,1,Manhã,False
2023,8481,A,384,SALA 08,71,29025753,GRACIOSA XAVIER RAMOS GOMES,14,8º Ano,1,Manhã,False
2023,8630,A,972,SALA 06,149,29025087,HELENA CELESTINO MAGALHÃES,14,8º Ano,1,Manhã,False
2023,8825,A,577,SALA 08,109,29026709,PROFª EDUALDINA DAMÁSIO,14,8º Ano,1,Manhã,False
2023,9704,A,911,SALA 08,148,29024927,DOM AVELAR BRANDAO VILELA,14,8º Ano,1,Manhã,False
2023,13899,A,909,SALA 08,84,29025672,MANOEL DE SOUZA BONFIM,14,8º Ano,1,Manhã,False
2023,8390,B,608,SALA 09,112,29341809,PROFª IRACY NUNES DA SILVA,14,8º Ano,1,Manhã,False
2023,8632,B,973,SALA 07,149,29025087,HELENA CELESTINO MAGALHÃES,14,8º Ano,1,Manhã,False
2023,9706,B,955,SALA 09,148,29024927,DOM AVELAR BRANDAO VILELA,14,8º Ano,1,Manhã,False
2023,8634,C,974,SALA 08,149,29025087,HELENA CELESTINO MAGALHÃES,14,8º Ano,1,Manhã,False
2023,9708,C,956,SALA 10,148,29024927,DOM AVELAR BRANDAO VILELA,14,8º Ano,1,Manhã,False
2023,8636,D,975,SALA 09,149,29025087,HELENA CELESTINO MAGALHÃES,14,8º Ano,1,Manhã,False
2023,8797,8º Ano A,31,SALA 05,3,29026130,25 DE JULHO,14,8º Ano,2,Tarde,False
2023,9609,8º Ano A,843,SALA 09,7,29341256,ANÁLIA BARBOSA DE SOUZA,14,8º Ano,2,Tarde,False
2023,9797,8º Ano A,39,SALA 02,8,29026482,ANTONIO FRANCISCO DE OLIVEIRA,14,8º Ano,2,Tarde,False
2023,7952,8º ANO - A,510,SALA 06,100,29026431,PONTAL,14,8º Ano,2,Tarde,False
2023,8205,8º ANO - A,583,SALA 05,110,29024838,PROFª GUIOMAR LUSTOSA RODRIGUES,14,8º Ano,2,Tarde,False
2023,8439,8º ANO - A,417,SALA 07,77,29026636,JOSÉ DE AMORIM,14,8º Ano,2,Tarde,False
2023,8490,8º ANO - A,530,SALA 03,103,29026873,PROFª ANTONILA DA FRANÇA CARDOSO,14,8º Ano,2,Tarde,False
2023,9719,8º ANO - A,688,SALA 03,123,29027055,RAIMUNDO CLEMENTINO DE SOUZA,14,8º Ano,2,Tarde,False
2023,13549,8º ANO - A,960,SALA 12,15,29025346,CELSO CAVALCANTE DE CARVALHO,14,8º Ano,2,Tarde,False
2023,8988,8º Ano B,24,SALA 09,2,29024994,15 DE JULHO,14,8º Ano,2,Tarde,False
2023,8996,8º Ano B,959,SALA 16 (LAB INF),1,29024935,02 DE JULHO,14,8º Ano,2,Tarde,False
2023,9263,8º Ano B,567,SALA 08,108,29025036,PROFª DINORAH ALBERNAZ MELO DA SILVA,14,8º Ano,2,Tarde,False
2023,9353,8º Ano B,445,SALA 03,83,29025206,MANDACARU,14,8º Ano,2,Tarde,False
2023,9612,8º Ano B,845,SALA 11,7,29341256,ANÁLIA BARBOSA DE SOUZA,14,8º Ano,2,Tarde,False
2023,9743,8º Ano B,596,SALA 08,111,29024960,PROFª HAYDÉE FONSECA FALCÃO,14,8º Ano,2,Tarde,False
2023,9798,8º Ano B,40,SALA 03,8,29026482,ANTONIO FRANCISCO DE OLIVEIRA,14,8º Ano,2,Tarde,False
2023,8207,8º ANO - B,584,SALA 06,110,29024838,PROFª GUIOMAR LUSTOSA RODRIGUES,14,8º Ano,2,Tarde,False
2023,13544,8º ANO - B,104,SALA 11,15,29025346,CELSO CAVALCANTE DE CARVALHO,14,8º Ano,2,Tarde,False
2023,8342,8º Ano C,712,SALA 11,126,29026288,SANTA INÊS,14,8º Ano,2,Tarde,False
2023,8987,8º Ano C,10,SALA 14,1,29024935,02 DE JULHO,14,8º Ano,2,Tarde,False
2023,8991,8º Ano C,25,SALA 10,2,29024994,15 DE JULHO,14,8º Ano,2,Tarde,False
2023,9278,8º Ano C,879,SALA 04,22,29025478,PROFº PEDRO RAIMUNDO RODRIGUES REGO,14,8º Ano,2,Tarde,False
2023,9735,8º Ano C,592,SALA 04,111,29024960,PROFª HAYDÉE FONSECA FALCÃO,14,8º Ano,2,Tarde,False
2023,9279,8º Ano D,880,SALA 05,22,29025478,PROFº PEDRO RAIMUNDO RODRIGUES REGO,14,8º Ano,2,Tarde,False
2023,8637,8º Ano E,975,SALA 09,149,29025087,HELENA CELESTINO MAGALHÃES,14,8º Ano,2,Tarde,False
2023,8635,8º Ano F,974,SALA 08,149,29025087,HELENA CELESTINO MAGALHÃES,14,8º Ano,2,Tarde,False
2023,7966,A,1096,Sala 08,104,29026989,PROFª ATANILHA LUZ ARAÚJO,14,8º Ano,2,Tarde,False
2023,8391,A,608,SALA 09,112,29341809,PROFª IRACY NUNES DA SILVA,14,8º Ano,2,Tarde,False
2023,8466,A,457,SALA 02,87,29341710,MANOEL NUNES AMORIM,14,8º Ano,2,Tarde,False
2023,8482,A,384,SALA 08,71,29025753,GRACIOSA XAVIER RAMOS GOMES,14,8º Ano,2,Tarde,False
2023,8779,A,122,SALA 04,19,29026890,DEPUTADO RAIMUNDO DA CUNHA LEITE,14,8º Ano,2,Tarde,False
2023,9217,A,906,SALA 05,84,29025672,MANOEL DE SOUZA BONFIM,14,8º Ano,2,Tarde,False
2023,9703,A,901,SALA 07,148,29024927,DOM AVELAR BRANDAO VILELA,14,8º Ano,2,Tarde,False
2023,13819,A,1292,Sala 22,128,29025010,SANTO ANTÔNIO,14,8º Ano,2,Tarde,False
2023,13851,A,737,SALA 01,130,29025982,SÃO FRANCISCO DE ASSIS - NH2,14,8º Ano,2,Tarde,False
2023,8295,B,667,SALA 14,119,29025397,PROFª TEREZINHA FERREIRA DE OLIVEIRA,14,8º Ano,2,Tarde,False
2023,8826,B,577,SALA 08,109,29026709,PROFª EDUALDINA DAMÁSIO,14,8º Ano,2,Tarde,False
2023,9705,B,911,SALA 08,148,29024927,DOM AVELAR BRANDAO VILELA,14,8º Ano,2,Tarde,False
2023,13804,B,725,SALA 07,128,29025010,SANTO ANTÔNIO,14,8º Ano,2,Tarde,False
2023,8298,C,899,SALA 15,119,29025397,PROFª TEREZINHA FERREIRA DE OLIVEIRA,14,8º Ano,2,Tarde,False
2023,13817,C,1291,Sala 21,128,29025010,SANTO ANTÔNIO,14,8º Ano,2,Tarde,False
2023,7913,A,700,SALA 06,125,29341779,RURAL DE MASSAROCA - ERUM,14,8º Ano,4,Integral,False
2023,8518,A,1090,SALA 09,11,29025907,BOM JESUS - NH1,14,8º Ano,4,Integral,False
2023,8575,A,492,SALA 11,98,29024587,PAULO VI,14,8º Ano,4,Integral,False
2023,9107,A,85,SALA 07,13,29362415,CAIC - MISAEL AGUILAR,14,8º Ano,4,Integral,False
2023,9242,A,352,SALA 05,67,29026113,ELISEU SANTOS,14,8º Ano,4,Integral,False
2023,13464,A,1268,Sala 12,63,29469112,E.M.R.T.I. SÃO JOSÉ,14,8º Ano,4,Integral,False
2023,8576,B,493,SALA 12,98,29024587,PAULO VI,14,8º Ano,4,Integral,False
2023,9108,B,86,SALA 08,13,29362415,CAIC - MISAEL AGUILAR,14,8º Ano,4,Integral,False
2023,8577,C,494,SALA 13,98,29024587,PAULO VI,14,8º Ano,4,Integral,False
2023,9109,C,87,SALA 09,13,29362415,CAIC - MISAEL AGUILAR,14,8º Ano,4,Integral,False
2023,9110,D,88,SALA 10,13,29362415,CAIC - MISAEL AGUILAR,14,8º Ano,4,Integral,False
2023,8346,9º Ano A,713,SALA 12,126,29026288,SANTA INÊS,15,9º Ano,1,Manhã,False
2023,8879,9º Ano A,11,SALA 13,1,29024935,02 DE JULHO,15,9º Ano,1,Manhã,False
2023,8992,9º Ano A,26,SALA 11,2,29024994,15 DE JULHO,15,9º Ano,1,Manhã,False
2023,9265,9º Ano A,569,SALA 10,108,29025036,PROFª DINORAH ALBERNAZ MELO DA SILVA,15,9º Ano,1,Manhã,False
2023,9281,9º Ano A,881,SALA 06,22,29025478,PROFº PEDRO RAIMUNDO RODRIGUES REGO,15,9º Ano,1,Manhã,False
